ID,ID_Alf,Año,Codigo_Departamento,Departamento,Codigo_Municipio_Alf,Codigo_Municipio,Municipio,Territorios_Funcionales,PESS,Tamaño_Municipio,Poblacion,Poblacion_Hombres,Poblacion_Mujeres,Homicidios_PNC,Hom_Multiple,Amenazas,Privacion_Libertad_PNC,Homicidios_Fuego_IML,Homicidios_IML,Homicidios_Mujeres_IML,Lesiones_IML,Lesiones_Mujeres_IML,Lesiones_Hombres,Lesiones_Fuego_IML,Violacion_IML,Vsexual_IML,Violacion_Mujeres_IML,Robo_Hombres_FGR,Robo_Mujeres_FGR,Robo_FGR,Extorsion_FGR,Ingresos_Tasas,Deflactor,Ingresos_Real,ingreso_real_hab,Consumo_KW,Consumo_KW_hab,Pobreza_FISDL,Homicidios_Habitantes,Amenazas_Habitantes,Privacion_Habitantes,Lesiones_Habitantes,Vsexual_Habitantes,Robo_Habitantes,Extorsion_Habitantes
8042016,08042016,2016,8,LA PAZ,0804,804,MERCEDES LA CEIBA ,,No Pertenece,Pequeño,663,339,324,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1248.18,101.9,1224.906771344455,1.847521543502808,218651,329.7903442382813,53.5,0,150.82956,0,150.82956,0,0,150.82956
8052016,08052016,2016,8,LA PAZ,0805,805,OLOCUILTA,7,Pertenece,Grande,38173,18221,19952,58,27,44,21,52,58,4,26,13,13,2,5,13,4,5,3,13,16,804286.37,101.9,789289.8626104023,20.6766529083252,32174114,842.8500366210938,23.4,151.93985,115.26472,55.012707,68.11097,34.055485,34.055485,41.914444
8062016,08062016,2016,8,LA PAZ,0806,806,PARAISO DE OSORIO,,No Pertenece,Pequeño,2992,1503,1489,0,0,15,0,0,0,0,6,1,5,1,0,0,0,0,0,0,2,32520.68,101.9,31914.30814524043,10.66654682159424,2145862,717.1998901367188,76.40000000000001,0,501.33688,0,200.53476,0,0,66.844917
8072016,08072016,2016,8,LA PAZ,0807,807,SAN ANTONIO MASAHUAT,,No Pertenece,Pequeño,4475,2214,2261,0,0,6,7,0,0,0,3,2,1,0,0,0,0,0,0,1,0,41202.67,101.9,40434.41609421001,9.035623550415039,1050708,234.7950897216797,60.4,0,134.07822,156.42458,67.039108,0,22.346369,0
8082016,08082016,2016,8,LA PAZ,0808,808,SAN EMIGDIO,,No Pertenece,Pequeño,3180,1539,1641,3,2,11,1,3,3,0,6,2,4,0,0,1,0,0,0,0,0,20048.5,101.9,19674.68105986261,6.18700647354126,878371,276.21728515625,62.1,94.339622,345.91196,31.446541,188.67924,31.446541,0,0
8092016,08092016,2016,8,LA PAZ,0809,809,SAN FRANCISCO CHINAMECA ,,No Pertenece,Pequeño,8161,4057,4104,8,0,11,2,7,8,0,7,3,4,0,1,1,1,0,0,0,2,25811.53,101.9,25330.25515210991,3.103817462921143,10650426.76,1305.039428710938,52.3,98.027199,134.7874,24.5068,85.773804,12.2534,0,24.5068
8102016,08102016,2016,8,LA PAZ,0810,810,SAN JUAN NONUALCO,8,No Pertenece,Mediano,19336,9180,10156,13,6,66,14,10,13,1,25,15,10,2,4,7,4,1,1,7,9,399338.36,101.9,391892.4043179588,20.26750183105469,5090521,263.2665100097656,54.2,67.232109,341.33224,72.403809,129.29251,36.201904,36.201904,46.545303
8112016,08112016,2016,8,LA PAZ,0811,811,SAN JUAN TALPA ,7,No Pertenece,Pequeño,8341,3955,4386,14,4,24,5,9,14,3,6,2,4,0,1,2,1,0,0,0,6,152542.03,101.9,149697.7723258096,17.94722175598145,7598693,911.0050048828125,35.1,167.84558,287.73529,59.944851,71.933823,23.97794,0,71.933823
8122016,08122016,2016,8,LA PAZ,0812,812,SAN JUAN TEPEZONTES ,,No Pertenece,Pequeño,3890,1947,1943,1,0,12,1,1,1,0,5,2,3,0,1,1,1,0,0,0,1,26798.27,101.9,26298.59666339549,6.760564804077148,853913,219.5149078369141,64.40000000000001,25.706942,308.48328,25.706942,128.5347,25.706942,0,25.706942
8132016,08132016,2016,8,LA PAZ,0813,813,SAN LUIS TALPA,7,Pertenece,Grande,30707,14635,16072,47,17,50,36,40,47,3,15,7,8,3,1,5,1,3,3,10,13,535559.95,101.9,525574.0431795877,17.11577224731445,49374037,1607.908203125,37.6,153.05957,162.82932,117.23711,48.848797,16.282932,32.565865,42.335625
8142016,08142016,2016,8,LA PAZ,0814,814,SAN MIGUEL TEPEZONTES,,No Pertenece,Pequeño,5746,2806,2940,4,0,22,9,4,4,0,11,4,7,0,4,5,4,0,0,0,2,50269.5,101.9,49332.18842001962,8.585483551025391,1309697,227.9319458007813,70,69.613647,382.87503,156.63071,191.43752,87.017052,0,34.806824
8152016,08152016,2016,8,LA PAZ,0815,815,SAN PEDRO MASAHUAT,,Pertenece,Grande,29996,14539,15457,19,7,53,26,17,19,3,20,12,8,0,5,7,5,0,1,4,11,423213.18,101.9,415322.0608439646,13.84591484069824,16107890,537.0012817382813,39,63.341778,176.69023,86.678223,66.67556,23.336445,13.335112,36.671555
8162016,08162016,2016,8,LA PAZ,0816,816,SAN PEDRO NONUALCO,,No Pertenece,Pequeño,9514,4689,4825,2,0,31,4,1,2,0,15,3,12,1,3,4,3,0,0,4,2,155825.89,101.9,152920.4023552503,16.07319831848145,2697866,283.5679931640625,59.7,21.021652,325.8356,42.043304,157.6624,42.043304,42.043304,21.021652
8172016,08172016,2016,8,LA PAZ,0817,817,SAN RAFAEL OBRAJUELO,,No Pertenece,Mediano,11284,5171,6113,2,2,26,11,2,2,0,12,5,7,0,2,3,2,0,0,1,5,376582.94,101.9,369561.2757605495,32.75091171264648,4628948,410.2222595214844,38.8,17.724211,230.41475,97.483162,106.34527,26.586317,8.8621054,44.310528
8182016,08182016,2016,8,LA PAZ,0818,818,SANTA MARIA OSTUMA,,No Pertenece,Pequeño,6268,3160,3108,10,4,7,2,10,10,1,5,1,4,1,0,0,0,3,0,4,2,40976.48,101.9,40212.44357212954,6.415514469146729,2115573,337.5196228027344,63.1,159.54053,111.67837,31.908104,79.770264,0,63.816208,31.908104
8192016,08192016,2016,8,LA PAZ,0819,819,SANTIAGO NONUALCO,,Pertenece,Grande,44664,21521,23143,21,9,134,24,17,21,0,53,17,36,6,16,29,15,2,0,7,16,536012.59,101.9,526018.2433758586,11.77723121643066,11680935,261.5290832519531,43,47.017731,300.01791,53.73455,118.6638,64.929253,15.672578,35.823032
8202016,08202016,2016,8,LA PAZ,0820,820,TAPALHUACA,,No Pertenece,Pequeño,4021,1970,2051,3,2,4,1,3,3,0,4,2,2,0,0,2,0,0,0,0,1,44483.63,101.9,43654.20019627085,10.85655307769775,1187599,295.3491821289063,53.5,74.608307,99.477745,24.869436,99.477745,49.738873,0,24.869436
8212016,08212016,2016,8,LA PAZ,0821,821,ZACATECOLUCA,8,Pertenece,Grande,70988,33721,37267,42,8,225,76,30,42,4,133,62,69,7,23,32,22,6,3,41,41,1360489.54,101.9,1335122.217860648,18.80771636962891,37350444,526.1514892578125,41.6,59.164928,316.95499,107.06035,187.35561,45.078041,57.756241,57.756241
8222016,08222016,2016,8,LA PAZ,0822,822,SAN LUIS LA HERRADURA,,No Pertenece,Mediano,23455,11562,11893,10,0,47,7,4,10,2,25,15,10,0,0,0,0,0,0,2,9,2416778.04,101.9,2371715.446516192,101.1176910400391,15506161,661.1026000976563,42.8,42.634834,200.38371,29.844383,106.58708,0,8.5269661,38.371349
9012016,09012016,2016,9,CABANAS,0901,901,CINQUERA,,No Pertenece,Pequeño,1377,726,651,0,0,8,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,36774.61,101.9,36088.92051030422,26.20836639404297,526153.41,382.1012268066406,83.09999999999999,0,580.97314,0,72.621643,145.24329,0,0
9022016,09022016,2016,9,CABANAS,0902,902,GUACOTECTI,,No Pertenece,Pequeño,6853,3235,3618,4,0,27,6,2,4,1,10,4,6,0,1,3,1,0,0,0,0,76696.48,101.9,75266.41805691854,10.98298835754395,2599093.04,379.2635498046875,49.5,58.368599,393.98804,87.552895,145.92149,43.776447,0,0
9032016,09032016,2016,9,CABANAS,0903,903,ILOBASCO,,Pertenece,Grande,72262,34448,37814,57,13,218,35,54,57,5,118,57,61,15,26,52,23,0,1,4,32,1218249.54,101.9,1195534.386653582,16.54444122314453,29228754.95,404.4830627441406,60.4,78.879631,301.67999,48.43486,163.29468,71.960365,5.5354128,44.283302
9042016,09042016,2016,9,CABANAS,0904,904,JUTIAPA,,No Pertenece,Pequeño,6326,3029,3297,1,0,19,1,1,1,0,3,2,1,0,1,5,1,0,0,0,0,113563.45,101.9,111445.9764474975,17.61713218688965,1743690.56,275.6387329101563,77.8,15.807777,300.34778,15.807777,47.423332,79.038887,0,0
9052016,09052016,2016,9,CABANAS,0905,905,SAN ISIDRO CAB,,No Pertenece,Pequeño,8002,3923,4079,6,0,30,15,5,6,2,16,11,5,1,1,2,1,0,0,1,0,134197.23,101.9,131695.0245338568,16.457763671875,2799215.55,349.8144836425781,51.4,74.981255,374.90628,187.45314,199.95001,24.993752,12.496876,0
9062016,09062016,2016,9,CABANAS,0906,906,SENSUNTEPEQUE,,No Pertenece,Grande,43123,20169,22954,28,4,165,34,23,28,2,57,35,22,2,11,27,11,0,0,3,21,849544.9,101.9,833704.5142296369,19.33317565917969,19589602.12,454.272705078125,50.8,64.93055,382.62643,78.844238,132.18004,62.611599,6.9568443,48.69791
9072016,09072016,2016,9,CABANAS,0907,907,TEJUTEPEQUE,,No Pertenece,Pequeño,8110,3867,4243,5,0,28,2,4,5,1,7,3,4,0,1,2,1,1,0,1,7,42940.18,101.9,42139.52894995093,5.195996284484863,2666244.81,328.7601623535156,60.5,61.652283,345.25278,24.660912,86.313194,24.660912,12.330456,86.313194
9082016,09082016,2016,9,CABANAS,0908,908,VICTORIA,,No Pertenece,Mediano,12782,5983,6799,12,3,40,5,11,12,1,14,6,8,3,3,8,3,0,0,0,4,109034.05,101.9,107001.0304219823,8.371227264404297,3214041.41,251.4505920410156,65.90000000000001,93.882019,312.94006,39.117508,109.52902,62.588013,0,31.294006
9092016,09092016,2016,9,CABANAS,0909,909,DOLORES,,No Pertenece,Pequeño,6700,3265,3435,3,2,21,5,3,3,0,5,5,0,0,5,7,5,0,0,0,2,97631.44,101.9,95811.03042198233,14.30015373229981,2254250.84,336.4553527832031,64.7,44.776119,313.43283,74.626869,74.626869,104.47762,0,29.850746
10012016,10012016,2016,10,SAN VICENTE,1001,1001,APASTEPEQUE,,No Pertenece,Mediano,20842,10084,10758,28,13,67,3,22,28,4,49,23,26,1,9,10,8,2,0,6,2,287941.14,101.9,282572.2669283612,13.55782890319824,7670578,368.0346374511719,62.5,134.34412,321.46628,14.394012,235.1022,47.980042,28.788025,9.5960083
10022016,10022016,2016,10,SAN VICENTE,1002,1002,GUADALUPE,,No Pertenece,Pequeño,6286,3005,3281,3,2,16,1,2,3,0,13,5,8,0,1,3,1,0,1,1,0,69384.58,101.9,68090.85377821393,10.83214378356934,2310697,367.5941772460938,54.8,47.725105,254.53389,15.908368,206.80878,47.725105,15.908368,0
10032016,10032016,2016,10,SAN VICENTE,1003,1003,SAN CAYETANO ISTEPEQUE ,9,No Pertenece,Pequeño,6160,2926,3234,4,0,21,3,4,4,0,6,1,5,0,1,3,1,0,0,4,2,25517.23,101.9,25041.44259077527,4.065169334411621,1713200,278.1168823242188,51,64.935066,340.90909,48.701298,97.402596,48.701298,64.935066,32.467533
10042016,10042016,2016,10,SAN VICENTE,1004,1004,SANTA CLARA,,No Pertenece,Pequeño,5579,2783,2796,3,2,14,1,2,3,0,5,2,3,0,2,3,2,0,0,0,0,78974.84,101.9,77502.29636898921,13.89179039001465,1424376,255.3102722167969,73.8,53.773079,250.94102,17.924358,89.621796,53.773079,0,0
10052016,10052016,2016,10,SAN VICENTE,1005,1005,SANTO DOMINGO,,No Pertenece,Pequeño,7795,3647,4148,5,0,15,8,4,5,1,7,5,2,0,2,2,2,3,0,12,2,61725.14,101.9,60574.22963689892,7.770908355712891,4865623,624.1979370117188,43.6,64.143684,192.43105,102.62989,89.801155,25.657473,153.94484,25.657473
10062016,10062016,2016,10,SAN VICENTE,1006,1006,SAN ESTEBAN CATARINA,,No Pertenece,Pequeño,6021,2912,3109,3,0,22,2,1,3,0,10,3,7,1,2,4,2,0,0,2,0,108432.54,101.9,106410.7360157017,17.67326545715332,2385728,396.2345275878906,75.7,49.825611,365.38782,33.217075,166.08537,66.434151,33.217075,0
10072016,10072016,2016,10,SAN VICENTE,1007,1007,SAN ILDEFONSO,,No Pertenece,Pequeño,8192,3892,4300,4,0,14,2,1,4,0,8,5,3,1,0,1,0,0,0,0,0,95034.64,101.9,93262.649656526,11.38460063934326,2654503.16,324.0360412597656,60.4,48.828125,170.89844,24.414063,97.65625,12.207031,0,0
10082016,10082016,2016,10,SAN VICENTE,1008,1008,SAN LORENZO SV,,No Pertenece,Pequeño,6918,3272,3646,2,0,16,2,2,2,1,7,3,4,1,1,3,1,0,0,0,1,,,,,2748034,397.2295532226563,66.09999999999999,28.910089,231.28072,28.910089,101.18531,43.365135,0,14.455045
10092016,10092016,2016,10,SAN VICENTE,1009,1009,SAN SEBASTIAN,,No Pertenece,Mediano,15638,7563,8075,13,0,45,3,10,13,2,11,8,3,0,1,3,1,0,0,2,1,261037.83,101.9,256170.5888125613,16.38128852844238,,,50.6,83.130836,287.76059,19.184038,70.341476,19.184038,12.789359,6.3946795
10102016,10102016,2016,10,SAN VICENTE,1010,1010,SAN VICENTE,9,Pertenece,Grande,60646,29305,31341,54,31,264,48,51,54,3,145,66,72,6,20,36,18,1,0,19,57,1419432.35,101.9,1392965.996074583,22.96880340576172,35124612.2,579.1744384765625,46.5,89.041321,435.31314,79.147842,239.09244,59.360882,31.329353,93.98806
10112016,10112016,2016,10,SAN VICENTE,1011,1011,TECOLUCA,,Pertenece,Grande,26663,12938,13725,53,23,87,29,30,53,4,13,4,9,0,3,7,3,1,0,3,3,497456.77,101.9,488181.324828263,18.30931663513184,9033585.93,338.8060607910156,56.6,198.77733,326.29486,108.76495,48.756702,26.253611,11.251547,11.251547
10122016,10122016,2016,10,SAN VICENTE,1012,1012,TEPETITAN,,No Pertenece,Pequeño,4289,1973,2316,4,1,10,8,4,4,0,3,0,3,0,1,3,1,0,1,1,0,61088.76,101.9,59949.71540726202,13.9775505065918,1829212,426.4891662597656,47.2,93.261833,233.15459,186.52367,69.946373,69.946373,23.315458,0
10132016,10132016,2016,10,SAN VICENTE,1013,1013,VERAPAZ,,No Pertenece,Pequeño,7128,3589,3539,11,5,36,7,8,11,1,14,5,9,0,2,3,2,1,1,2,0,87243.91,101.9,85617.18351324828,12.01138973236084,2218184,311.1930541992188,64.2,154.32098,505.05051,98.204262,196.40852,42.087543,28.058361,0
11012016,11012016,2016,11,USULUTAN,1101,1101,ALEGRIA,,No Pertenece,Mediano,12563,6086,6477,9,3,19,8,9,9,1,4,1,3,1,3,4,3,1,3,10,16,35693.86,101.9,35028.3218842002,2.78821325302124,7534961.470000001,599.7740478515625,74.09999999999999,71.638939,151.23776,63.679058,31.839529,31.839529,79.598824,127.35812
11022016,11022016,2016,11,USULUTAN,1102,1102,BERLIN,,No Pertenece,Mediano,16928,8344,8584,5,0,31,6,4,5,2,1,1,0,0,2,4,2,1,0,1,4,169401.55,101.9,166242.934249264,9.820589065551758,4867144.71,287.5203552246094,64.90000000000001,29.536861,183.12854,35.444233,5.9073725,23.62949,5.9073725,23.62949
11032016,11032016,2016,11,USULUTAN,1103,1103,CALIFORNIA,,No Pertenece,Pequeño,2869,1356,1513,2,0,13,4,2,2,0,1,0,1,0,0,0,0,0,0,1,0,16748.44,101.9,16436.15309126594,5.728878498077393,826354.28,288.0286865234375,56,69.710701,453.11957,139.4214,34.85535,0,34.85535,0
11042016,11042016,2016,11,USULUTAN,1104,1104,CONCEPCION BATRES,,No Pertenece,Mediano,12560,5840,6720,29,14,30,9,28,29,4,3,1,2,0,0,1,0,0,0,3,10,240353.82,101.9,235872.2473012758,18.77963829040527,4617083.68,367.6022033691406,57.1,230.89172,238.8535,71.656052,23.885351,7.9617834,23.885351,79.617836
11052016,11052016,2016,11,USULUTAN,1105,1105,EL TRIUNFO,,No Pertenece,Pequeño,7952,3733,4219,2,0,9,4,2,2,0,0,0,0,0,2,2,1,0,0,2,1,,,,,,,55.1,25.150906,113.17908,50.301811,0,25.150906,25.150906,12.575453
11062016,11062016,2016,11,USULUTAN,1106,1106,EREGUAYQUIN,,No Pertenece,Pequeño,6264,2896,3368,10,5,11,6,9,10,2,3,1,2,0,1,2,1,0,0,0,0,56885.83,101.9,55825.15210991167,8.91206169128418,2689492.73,429.3570861816406,44.5,159.6424,175.60664,95.785439,47.892719,31.92848,0,0
11072016,11072016,2016,11,USULUTAN,1107,1107,ESTANZUELAS,,No Pertenece,Pequeño,9227,4342,4885,9,0,12,8,7,9,1,2,0,2,0,3,4,3,0,0,0,4,197107.36,101.9,193432.1491658489,20.96370887756348,3247880.3,351.9974365234375,68.2,97.539825,130.0531,86.702072,21.675518,43.351036,0,43.351036
11082016,11082016,2016,11,USULUTAN,1108,1108,JIQUILISCO,,Pertenece,Grande,51064,24415,26649,79,30,136,57,65,79,8,23,8,15,0,6,12,6,1,0,10,20,1494557.98,101.9,1466690.853778214,28.72260093688965,19175264.94,375.5143432617188,44.3,154.70782,266.33246,111.62463,45.041515,23.499922,19.583267,39.166534
11092016,11092016,2016,11,USULUTAN,1109,1109,JUCUAPA,,No Pertenece,Mediano,20098,9775,10323,38,22,44,17,32,38,3,7,6,1,0,2,2,2,1,0,5,5,160679.12,101.9,157683.1403336604,7.845713138580322,7829790.810000001,389.5805969238281,55.2,189.07353,218.92726,84.585533,34.829338,9.9512386,24.878098,24.878098
11102016,11102016,2016,11,USULUTAN,1110,1110,JUCUARAN,,No Pertenece,Mediano,12919,6328,6591,40,23,30,15,32,40,3,3,2,1,0,1,4,1,1,0,3,3,129759.96,101.9,127340.4906771344,9.856838226318359,4407302.359999999,341.1488647460938,65.90000000000001,309.62149,232.21611,116.10806,23.221611,30.962149,23.221611,23.221611
11112016,11112016,2016,11,USULUTAN,1111,1111,MERCEDES UMAÑA,,No Pertenece,Mediano,14257,6891,7366,14,6,36,13,12,14,0,2,2,0,0,1,2,0,0,0,4,3,153407.43,101.9,150547.0363101079,10.55951690673828,8204119.859999999,575.4450073242188,60.4,98.19738,252.50754,91.183281,14.028196,14.028196,28.056393,21.042295
11122016,11122016,2016,11,USULUTAN,1112,1112,NUEVA GRANADA,,No Pertenece,Pequeño,8138,3837,4301,1,0,12,1,1,1,0,1,0,1,0,1,3,1,0,0,1,1,38717.87,101.9,37995.94700686948,4.668953895568848,2154801.270000001,264.7826538085938,84.40000000000001,12.288032,147.45638,12.288032,12.288032,36.864094,12.288032,12.288032
11132016,11132016,2016,11,USULUTAN,1113,1113,OZATLAN,11,No Pertenece,Mediano,13136,6145,6991,4,0,34,5,4,4,0,2,0,2,0,0,0,0,1,0,1,8,59796.3,101.9,58681.35426889107,4.467216491699219,4256246.720000001,324.013916015625,58.8,30.45067,258.83069,38.063339,15.225335,0,7.6126676,60.90134
11142016,11142016,2016,11,USULUTAN,1114,1114,PUERTO EL TRIUNFO,,No Pertenece,Mediano,20297,9747,10550,26,8,29,5,25,26,3,4,4,0,0,0,2,0,1,0,9,7,239488.56,101.9,481439.7841020608,23.71975135803223,10093352.6,497.2829895019531,53.8,128.09775,142.87827,24.634182,19.707346,9.853673,44.34153,34.487854
11152016,11152016,2016,11,USULUTAN,1115,1115,SAN AGUSTIN,,No Pertenece,Pequeño,5814,2810,3004,16,5,9,4,15,16,3,3,1,2,0,0,1,0,0,0,0,1,51255.57,101.9,50299.87242394504,8.651509284973145,1504388.69,258.7527770996094,66.3,275.19778,154.79877,68.799446,51.599586,17.199862,0,17.199862
11162016,11162016,2016,11,USULUTAN,1116,1116,SAN BUENAVENTURA,,No Pertenece,Pequeño,4818,2310,2508,4,2,14,3,3,4,1,1,1,0,0,1,2,1,0,0,0,3,71720.32000000001,101.9,70383.04219823357,14.60835266113281,1805996.71,374.8436584472656,49.1,83.022003,290.577,62.266502,20.755501,41.511002,0,62.266502
11172016,11172016,2016,11,USULUTAN,1117,1117,SAN DIONISIO,,No Pertenece,Pequeño,5470,2572,2898,8,2,15,5,8,8,0,1,0,1,0,1,1,1,0,0,1,0,75852.09,101.9,74437.77232580961,13.60836791992188,2109921.92,385.7261352539063,50.7,146.25229,274.22302,91.407677,18.281536,18.281536,18.281536,0
11182016,11182016,2016,11,USULUTAN,1118,1118,SANTA ELENA,,No Pertenece,Mediano,18419,8587,9832,16,2,39,9,15,16,0,4,3,1,0,1,1,0,0,1,2,4,324248.83,101.9,318202.9735034347,17.27580070495606,7129976.520000001,387.0989990234375,56.2,86.866821,211.73788,48.862587,21.716705,5.4291763,10.858353,21.716705
11192016,11192016,2016,11,USULUTAN,1119,1119,SAN FRANCISCO JAVIER,,No Pertenece,Pequeño,5122,2474,2648,21,13,17,3,18,21,1,4,2,2,0,0,0,0,0,0,0,0,84062.21000000001,101.9,82494.80863591757,16.10597610473633,2276125.81,444.3822326660156,72.59999999999999,409.99609,331.90161,58.570869,78.094498,0,0,0
11202016,11202016,2016,11,USULUTAN,1120,1120,SANTA MARIA,11,No Pertenece,Mediano,13670,6176,7494,6,2,35,2,6,6,1,7,4,3,0,0,0,0,0,0,0,1,219722.45,101.9,215625.5642787046,15.77363300323486,7233548.24,529.1549682617188,33.3,43.891735,256.03513,14.630578,51.207024,0,0,7.315289
11212016,11212016,2016,11,USULUTAN,1121,1121,SANTIAGO DE MARIA,,No Pertenece,Mediano,19397,9142,10255,24,8,49,13,23,24,3,12,7,5,0,1,2,1,0,0,3,14,576424.76,101.9,565676.8989205103,29.16311264038086,8688639.539999999,447.9372863769531,49.8,123.73048,252.61638,67.020676,61.865238,10.310873,15.46631,72.176109
11222016,11222016,2016,11,USULUTAN,1122,1122,TECAPAN,,No Pertenece,Pequeño,8017,3799,4218,13,4,17,11,11,13,0,4,2,2,0,0,2,0,0,0,0,4,74159.36,101.9,72776.60451422964,9.077785491943359,2251364.58,280.8238220214844,64.5,162.15543,212.04939,137.20844,49.893974,24.946987,0,49.893974
11232016,11232016,2016,11,USULUTAN,1123,1123,USULUTAN,11,Pertenece,Grande,82258,37946,44312,72,17,320,64,64,72,4,69,46,23,4,17,30,13,3,0,19,71,2294577.09,101.9,2251793.022571148,27.37475967407227,54153882.1,658.3418579101563,36.9,87.52948,389.01993,77.803986,83.882416,36.470615,23.098057,86.313797
12012016,12012016,2016,12,SAN MIGUEL,1201,1201,CAROLINA,,No Pertenece,Pequeño,8877,4245,4632,2,0,7,0,2,2,0,4,0,4,1,1,1,1,1,0,4,0,69718.44,101.9,68418.4887144259,7.707388401031494,1906277.48,214.7434387207031,67.90000000000001,22.530134,78.855469,0,45.060268,11.265067,45.060268,0
12022016,12022016,2016,12,SAN MIGUEL,1202,1202,CIUDAD BARRIOS,,No Pertenece,Grande,28830,14758,14072,26,6,46,12,22,26,2,24,13,11,3,1,8,1,1,0,2,4,440809.32,101.9,432590.1079489695,15.00485992431641,6343826.120000001,220.0425262451172,59.6,90.183838,159.55602,41.62331,83.24662,27.748873,6.9372182,13.874436
12032016,12032016,2016,12,SAN MIGUEL,1203,1203,COMACARAN,,No Pertenece,Pequeño,3194,1570,1624,3,0,15,1,2,3,1,6,2,4,0,1,2,1,0,0,0,0,63227.75,101.9,62048.82237487733,19.42668151855469,1467901.28,459.5808715820313,41,93.926109,469.63055,31.308704,187.85222,62.617409,0,0
12042016,12042016,2016,12,SAN MIGUEL,1204,1204,CHAPELTIQUE,,No Pertenece,Mediano,11469,5341,6128,26,12,33,8,24,26,2,10,4,6,1,0,0,0,0,0,0,4,306933.28,101.9,301210.284592738,26.26299476623535,5659071.69,493.4232788085938,40.3,226.69806,287.73215,69.75325,87.191559,0,0,34.876625
12052016,12052016,2016,12,SAN MIGUEL,1205,1205,CHINAMECA,,No Pertenece,Mediano,23154,11190,11964,19,5,100,7,15,19,1,22,7,15,2,5,10,5,1,0,5,4,504938.26,101.9,495523.3169774288,21.40119743347168,,,44.6,82.059258,431.89081,30.232357,95.015984,43.189083,21.594542,17.275633
12062016,12062016,2016,12,SAN MIGUEL,1206,1206,CHIRILAGUA,,No Pertenece,Mediano,20505,9852,10653,36,8,46,13,30,36,5,10,6,4,0,5,6,5,0,0,0,0,240977.01,101.9,236483.817468106,11.53298282623291,8639645.460000001,421.3433532714844,51.2,175.56694,224.33553,63.39917,48.768593,29.261156,0,0
12072016,12072016,2016,12,SAN MIGUEL,1207,1207,EL TRANSITO,,No Pertenece,Mediano,20271,9589,10682,31,10,58,26,30,31,3,10,7,3,0,0,0,0,0,0,1,0,412343.99,101.9,404655.5348380765,19.96228790283203,10675533.59,526.6406860351563,37.5,152.92783,286.12305,128.26205,49.331558,0,4.9331555,0
12082016,12082016,2016,12,SAN MIGUEL,1208,1208,LOLOTIQUE,,No Pertenece,Mediano,16396,7955,8441,9,4,40,4,9,9,1,13,6,7,0,6,6,6,0,0,1,0,93622.66,101.9,91876.99705593719,5.603622436523438,3603350.44,219.7700958251953,49.7,54.891438,243.96194,24.396194,79.287628,36.594292,6.0990486,0
12092016,12092016,2016,12,SAN MIGUEL,1209,1209,MONCAGUA,12,No Pertenece,Grande,26268,12499,13769,31,5,45,6,28,31,4,22,11,11,0,1,4,1,1,0,2,1,184194.67,101.9,180760.2257114818,6.881385326385498,10493405.16,399.474853515625,46.6,118.01431,171.3111,22.84148,83.75209,15.227654,7.6138268,3.8069134
12102016,12102016,2016,12,SAN MIGUEL,1210,1210,NUEVA GUADALUPE,12,No Pertenece,Mediano,10900,5178,5722,4,0,25,2,4,4,1,2,0,2,0,1,1,1,0,0,1,2,182764.26,101.9,179356.4867517174,16.4547233581543,5564953.649999999,510.5462036132813,36.2,36.697247,229.3578,18.348623,18.348623,9.1743116,9.1743116,18.348623
12112016,12112016,2016,12,SAN MIGUEL,1211,1211,NUEVO EDEN DE SAN JUAN,,No Pertenece,Pequeño,3916,1893,2023,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62611.87,101.9,61444.4259077527,15.69060897827148,1044432.18,266.7089233398438,62.8,25.536261,127.6813,0,0,0,0,0
12122016,12122016,2016,12,SAN MIGUEL,1212,1212,QUELEPA,12,No Pertenece,Pequeño,4302,2086,2216,2,0,10,3,1,2,1,4,3,1,0,2,2,2,0,0,1,2,127772.99,101.9,125390.569185476,29.14704132080078,4977748.19,1157.07763671875,30.1,46.490005,232.45003,69.735008,92.980011,46.490005,23.245003,46.490005
12132016,12132016,2016,12,SAN MIGUEL,1213,1213,SAN ANTONIO DEL MOSCO,,No Pertenece,Pequeño,5711,2837,2874,4,0,7,4,3,4,0,0,0,0,0,0,0,0,0,0,0,1,24316.56,101.9,23863.15996074583,4.178455829620361,810206.3600000001,141.8676910400391,78,70.040276,122.57048,70.040276,0,0,0,17.510069
12142016,12142016,2016,12,SAN MIGUEL,1214,1214,SAN GERARDO,,No Pertenece,Pequeño,5802,2542,3260,0,0,11,0,0,0,0,3,3,0,0,1,1,1,0,0,0,2,23131.68,101.9,22700.37291462218,3.912508249282837,1565543.33,269.8282165527344,54.8,0,189.5898,0,51.706306,17.235435,0,34.470871
12152016,12152016,2016,12,SAN MIGUEL,1215,1215,SAN JORGE,,No Pertenece,Pequeño,9686,4613,5073,3,0,14,14,3,3,0,7,2,5,0,1,1,1,0,0,2,1,92442.81,101.9,90719.14622178605,9.366006851196289,4033829.43,416.4597778320313,55.4,30.972538,144.53851,144.53851,72.269257,10.32418,20.648359,10.32418
